,star rating,title,content rating,genre,duration,actors list,mean rating,duration bool,duration_bool
617,7.7,Despicable Me,PG,Animation,95,"S, t, e, v, e,  , C, a, r, e, l, l, ,,  , J, a, s, o, n,  , S, e, g, e, l, ,,  , R, u, s, s, e, l, l,  , B, r, a, n, d",7.914516129032258,0,0
715,7.6,Man Bites Dog,NC-17,Comedy,95,"B, e, n, o, î, t,  , P, o, e, l, v, o, o, r, d, e, ,,  , J, a, c, q, u, e, l, i, n, e,  , P, o, e, l, v, o, o, r, d, e, -, P, a, p, p, a, e, r, t, ,,  , N, e, l, l, y,  , P, a, p, p, a, e, r, t",7.822435897435897,0,0
175,8.2,Touch of Evil,PG-13,Crime,95,"C, h, a, r, l, t, o, n,  , H, e, s, t, o, n, ,,  , O, r, s, o, n,  , W, e, l, l, e, s, ,,  , J, a, n, e, t,  , L, e, i, g, h",7.916935483870968,0,0
48,8.5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,PG,Comedy,95,"P, e, t, e, r,  , S, e, l, l, e, r, s, ,,  , G, e, o, r, g, e,  , C, .,  , S, c, o, t, t, ,,  , S, t, e, r, l, i, n, g,  , H, a, y, d, e, n",7.822435897435897,0,0
128,8.3,The Gold Rush,NOT RATED,Adventure,95,"C, h, a, r, l, e, s,  , C, h, a, p, l, i, n, ,,  , M, a, c, k,  , S, w, a, i, n, ,,  , T, o, m,  , M, u, r, r, a, y",7.933333333333334,0,0
542,7.8,(500) Days of Summer,PG-13,Comedy,95,"Z, o, o, e, y,  , D, e, s, c, h, a, n, e, l, ,,  , J, o, s, e, p, h,  , G, o, r, d, o, n, -, L, e, v, i, t, t, ,,  , G, e, o, f, f, r, e, y,  , A, r, e, n, d",7.822435897435897,0,0
308,8.0,Pink Floyd The Wall,R,Animation,95,"B, o, b,  , G, e, l, d, o, f, ,,  , C, h, r, i, s, t, i, n, e,  , H, a, r, g, r, e, a, v, e, s, ,,  , J, a, m, e, s,  , L, a, u, r, e, n, s, o, n",7.914516129032258,0,0
942,7.4,Raising Arizona,PG-13,Comedy,94,"N, i, c, o, l, a, s,  , C, a, g, e, ,,  , H, o, l, l, y,  , H, u, n, t, e, r, ,,  , T, r, e, y,  , W, i, l, s, o, n",7.822435897435897,0,0
667,7.7,Midnight in Paris,PG-13,Comedy,94,"O, w, e, n,  , W, i, l, s, o, n, ,,  , R, a, c, h, e, l,  , M, c, A, d, a, m, s, ,,  , K, a, t, h, y,  , B, a, t, e, s",7.822435897435897,0,0
503,7.8,The Boy in the Striped Pajamas,PG-13,Drama,94,"A, s, a,  , B, u, t, t, e, r, f, i, e, l, d, ,,  , D, a, v, i, d,  , T, h, e, w, l, i, s, ,,  , R, u, p, e, r, t,  , F, r, i, e, n, d",7.902517985611511,0,0
172,8.2,Trainspotting,R,Drama,94,"E, w, a, n,  , M, c, G, r, e, g, o, r, ,,  , E, w, e, n,  , B, r, e, m, n, e, r, ,,  , J, o, n, n, y,  , L, e, e,  , M, i, l, l, e, r",7.902517985611511,0,0
501,7.8,Porco Rosso,PG,Animation,94,"S, h, û, i, c, h, i, r, ô,  , M, o, r, i, y, a, m, a, ,,  , T, o, k, i, k, o,  , K, a, t, ô, ,,  , S, a, n, s, h, i,  , K, a, t, s, u, r, a",7.914516129032258,0,0
698,7.6,127 Hours,R,Adventure,94,"J, a, m, e, s,  , F, r, a, n, c, o, ,,  , A, m, b, e, r,  , T, a, m, b, l, y, n, ,,  , K, a, t, e,  , M, a, r, a",7.933333333333334,0,0
744,7.6,Mad Max 2: The Road Warrior,R,Action,94,"M, e, l,  , G, i, b, s, o, n, ,,  , B, r, u, c, e,  , S, p, e, n, c, e, ,,  , M, i, c, h, a, e, l,  , P, r, e, s, t, o, n",7.884558823529411,0,0
190,8.2,Life of Brian,R,Comedy,94,"G, r, a, h, a, m,  , C, h, a, p, m, a, n, ,,  , J, o, h, n,  , C, l, e, e, s, e, ,,  , M, i, c, h, a, e, l,  , P, a, l, i, n",7.822435897435897,0,0
674,7.7,The Secret World of Arrietty,G,Animation,94,"B, r, i, d, g, i, t,  , M, e, n, d, l, e, r, ,,  , A, m, y,  , P, o, e, h, l, e, r, ,,  , W, i, l, l,  , A, r, n, e, t, t",7.914516129032258,0,0
347,8.0,Days of Heaven,PG,Drama,94,"R, i, c, h, a, r, d,  , G, e, r, e, ,,  , B, r, o, o, k, e,  , A, d, a, m, s, ,,  , S, a, m,  , S, h, e, p, a, r, d",7.902517985611511,0,0
266,8.1,A Christmas Story,PG,Comedy,94,"P, e, t, e, r,  , B, i, l, l, i, n, g, s, l, e, y, ,,  , M, e, l, i, n, d, a,  , D, i, l, l, o, n, ,,  , D, a, r, r, e, n,  , M, c, G, a, v, i, n",7.822435897435897,0,0
425,7.9,Badlands,PG,Crime,94,"M, a, r, t, i, n,  , S, h, e, e, n, ,,  , S, i, s, s, y,  , S, p, a, c, e, k, ,,  , W, a, r, r, e, n,  , O, a, t, e, s",7.916935483870968,0,0
510,7.8,Moonrise Kingdom,PG-13,Adventure,94,"J, a, r, e, d,  , G, i, l, m, a, n, ,,  , K, a, r, a,  , H, a, y, w, a, r, d, ,,  , B, r, u, c, e,  , W, i, l, l, i, s",7.933333333333334,0,0
465,7.9,Adam's Apples,R,Comedy,94,"U, l, r, i, c, h,  , T, h, o, m, s, e, n, ,,  , M, a, d, s,  , M, i, k, k, e, l, s, e, n, ,,  , N, i, c, o, l, a, s,  , B, r, o",7.822435897435897,0,0
588,7.7,Rushmore,R,Comedy,93,"J, a, s, o, n,  , S, c, h, w, a, r, t, z, m, a, n, ,,  , B, i, l, l,  , M, u, r, r, a, y, ,,  , O, l, i, v, i, a,  , W, i, l, l, i, a, m, s",7.822435897435897,0,0
685,7.7,First Blood,R,Action,93,"S, y, l, v, e, s, t, e, r,  , S, t, a, l, l, o, n, e, ,,  , B, r, i, a, n,  , D, e, n, n, e, h, y, ,,  , R, i, c, h, a, r, d,  , C, r, e, n, n, a",7.884558823529411,0,0
328,8.0,"Aguirre, the Wrath of God",NOT RATED,Adventure,93,"K, l, a, u, s,  , K, i, n, s, k, i, ,,  , R, u, y,  , G, u, e, r, r, a, ,,  , H, e, l, e, n, a,  , R, o, j, o",7.933333333333334,0,0
894,7.5,Source Code,PG-13,Mystery,93,"J, a, k, e,  , G, y, l, l, e, n, h, a, a, l, ,,  , M, i, c, h, e, l, l, e,  , M, o, n, a, g, h, a, n, ,,  , V, e, r, a,  , F, a, r, m, i, g, a",7.975,0,0
208,8.1,Annie Hall,PG,Comedy,93,"W, o, o, d, y,  , A, l, l, e, n, ,,  , D, i, a, n, e,  , K, e, a, t, o, n, ,,  , T, o, n, y,  , R, o, b, e, r, t, s",7.822435897435897,0,0
545,7.8,Blazing Saddles,R,Comedy,93,"C, l, e, a, v, o, n,  , L, i, t, t, l, e, ,,  , G, e, n, e,  , W, i, l, d, e, r, ,,  , S, l, i, m,  , P, i, c, k, e, n, s",7.822435897435897,0,0
798,7.6,"Planes, Trains & Automobiles",R,Comedy,93,"S, t, e, v, e,  , M, a, r, t, i, n, ,,  , J, o, h, n,  , C, a, n, d, y, ,,  , L, a, i, l, a,  , R, o, b, i, n, s",7.822435897435897,0,0
105,8.3,The Third Man,NOT RATED,Film-Noir,93,"O, r, s, o, n,  , W, e, l, l, e, s, ,,  , J, o, s, e, p, h,  , C, o, t, t, e, n, ,,  , A, l, i, d, a,  , V, a, l, l, i",8.033333333333333,0,0
805,7.6,Keith,PG-13,Drama,93,"E, l, i, s, a, b, e, t, h,  , H, a, r, n, o, i, s, ,,  , J, e, s, s, e,  , M, c, C, a, r, t, n, e, y, ,,  , M, a, r, g, o,  , H, a, r, s, h, m, a, n",7.902517985611511,0,0
168,8.2,Hachi: A Dog's Tale,G,Drama,93,"R, i, c, h, a, r, d,  , G, e, r, e, ,,  , J, o, a, n,  , A, l, l, e, n, ,,  , C, a, r, y, -, H, i, r, o, y, u, k, i,  , T, a, g, a, w, a",7.902517985611511,0,0
593,7.7,Love Me If You Dare,R,Comedy,93,"G, u, i, l, l, a, u, m, e,  , C, a, n, e, t, ,,  , M, a, r, i, o, n,  , C, o, t, i, l, l, a, r, d, ,,  , T, h, i, b, a, u, l, t,  , V, e, r, h, a, e, g, h, e",7.822435897435897,0,0
455,7.9,Taken,PG-13,Action,93,"L, i, a, m,  , N, e, e, s, o, n, ,,  , M, a, g, g, i, e,  , G, r, a, c, e, ,,  , F, a, m, k, e,  , J, a, n, s, s, e, n",7.884558823529411,0,0
822,7.5,"Good Night, and Good Luck.",PG,Drama,93,"D, a, v, i, d,  , S, t, r, a, t, h, a, i, r, n, ,,  , G, e, o, r, g, e,  , C, l, o, o, n, e, y, ,,  , P, a, t, r, i, c, i, a,  , C, l, a, r, k, s, o, n",7.902517985611511,0,0
87,8.4,Bicycle Thieves,NOT RATED,Drama,93,"L, a, m, b, e, r, t, o,  , M, a, g, g, i, o, r, a, n, i, ,,  , E, n, z, o,  , S, t, a, i, o, l, a, ,,  , L, i, a, n, e, l, l, a,  , C, a, r, e, l, l",7.902517985611511,0,0
167,8.2,Mary and Max,NOT RATED,Animation,92,"T, o, n, i,  , C, o, l, l, e, t, t, e, ,,  , P, h, i, l, i, p,  , S, e, y, m, o, u, r,  , H, o, f, f, m, a, n, ,,  , E, r, i, c,  , B, a, n, a",7.914516129032258,0,0
925,7.5,Notes on a Scandal,R,Drama,92,"C, a, t, e,  , B, l, a, n, c, h, e, t, t, ,,  , J, u, d, i,  , D, e, n, c, h, ,,  , A, n, d, r, e, w,  , S, i, m, p, s, o, n",7.902517985611511,0,0
933,7.4,Beetlejuice,PG,Comedy,92,"A, l, e, c,  , B, a, l, d, w, i, n, ,,  , G, e, e, n, a,  , D, a, v, i, s, ,,  , M, i, c, h, a, e, l,  , K, e, a, t, o, n",7.822435897435897,0,0
633,7.7,The Warriors,R,Action,92,"M, i, c, h, a, e, l,  , B, e, c, k, ,,  , J, a, m, e, s,  , R, e, m, a, r, ,,  , D, o, r, s, e, y,  , W, r, i, g, h, t",7.884558823529411,0,0
913,7.5,Suspiria,X,Horror,92,"J, e, s, s, i, c, a,  , H, a, r, p, e, r, ,,  , S, t, e, f, a, n, i, a,  , C, a, s, i, n, i, ,,  , F, l, a, v, i, o,  , B, u, c, c, i",7.806896551724138,0,0
714,7.6,Thank You for Smoking,R,Comedy,92,"A, a, r, o, n,  , E, c, k, h, a, r, t, ,,  , C, a, m, e, r, o, n,  , B, r, i, g, h, t, ,,  , M, a, r, i, a,  , B, e, l, l, o",7.822435897435897,0,0
233,8.1,The Night of the Hunter,APPROVED,Crime,92,"R, o, b, e, r, t,  , M, i, t, c, h, u, m, ,,  , S, h, e, l, l, e, y,  , W, i, n, t, e, r, s, ,,  , L, i, l, l, i, a, n,  , G, i, s, h",7.916935483870968,0,0
743,7.6,Kung Fu Panda,PG,Animation,92,"J, a, c, k,  , B, l, a, c, k, ,,  , I, a, n,  , M, c, S, h, a, n, e, ,,  , A, n, g, e, l, i, n, a,  , J, o, l, i, e",7.914516129032258,0,0
277,8.1,"Monsters, Inc.",G,Animation,92,"B, i, l, l, y,  , C, r, y, s, t, a, l, ,,  , J, o, h, n,  , G, o, o, d, m, a, n, ,,  , M, a, r, y,  , G, i, b, b, s",7.914516129032258,0,0
464,7.9,Clerks,R,Comedy,92,"B, r, i, a, n,  , O, ', H, a, l, l, o, r, a, n, ,,  , J, e, f, f,  , A, n, d, e, r, s, o, n, ,,  , M, a, r, i, l, y, n,  , G, h, i, g, l, i, o, t, t, i",7.822435897435897,0,0
414,7.9,Toy Story 2,G,Animation,92,"T, o, m,  , H, a, n, k, s, ,,  , T, i, m,  , A, l, l, e, n, ,,  , J, o, a, n,  , C, u, s, a, c, k",7.914516129032258,0,0
484,7.8,The Day the Earth Stood Still,APPROVED,Sci-Fi,92,"M, i, c, h, a, e, l,  , R, e, n, n, i, e, ,,  , P, a, t, r, i, c, i, a,  , N, e, a, l, ,,  , H, u, g, h,  , M, a, r, l, o, w, e",7.92,0,0
287,8.1,His Girl Friday,APPROVED,Comedy,92,"C, a, r, y,  , G, r, a, n, t, ,,  , R, o, s, a, l, i, n, d,  , R, u, s, s, e, l, l, ,,  , R, a, l, p, h,  , B, e, l, l, a, m, y",7.822435897435897,0,0
127,8.3,Wild Strawberries,UNRATED,Drama,91,"V, i, c, t, o, r,  , S, j, ö, s, t, r, ö, m, ,,  , B, i, b, i,  , A, n, d, e, r, s, s, o, n, ,,  , I, n, g, r, i, d,  , T, h, u, l, i, n",7.902517985611511,0,0
101,8.3,Monty Python and the Holy Grail,PG,Adventure,91,"G, r, a, h, a, m,  , C, h, a, p, m, a, n, ,,  , J, o, h, n,  , C, l, e, e, s, e, ,,  , E, r, i, c,  , I, d, l, e",7.933333333333334,0,0
646,7.7,Three Colors: White,R,Comedy,91,"Z, b, i, g, n, i, e, w,  , Z, a, m, a, c, h, o, w, s, k, i, ,,  , J, u, l, i, e,  , D, e, l, p, y, ,,  , J, a, n, u, s, z,  , G, a, j, o, s",7.822435897435897,0,0
869,7.5,A Nightmare on Elm Street,R,Horror,91,"H, e, a, t, h, e, r,  , L, a, n, g, e, n, k, a, m, p, ,,  , J, o, h, n, n, y,  , D, e, p, p, ,,  , R, o, b, e, r, t,  , E, n, g, l, u, n, d",7.806896551724138,0,0
449,7.9,Halloween,R,Drama,91,"D, o, n, a, l, d,  , P, l, e, a, s, e, n, c, e, ,,  , J, a, m, i, e,  , L, e, e,  , C, u, r, t, i, s, ,,  , T, o, n, y,  , M, o, r, a, n",7.902517985611511,0,0
408,7.9,Gravity,PG-13,Sci-Fi,91,"S, a, n, d, r, a,  , B, u, l, l, o, c, k, ,,  , G, e, o, r, g, e,  , C, l, o, o, n, e, y, ,,  , E, d,  , H, a, r, r, i, s",7.92,0,0
282,8.1,Harold and Maude,GP,Comedy,91,"R, u, t, h,  , G, o, r, d, o, n, ,,  , B, u, d,  , C, o, r, t, ,,  , V, i, v, i, a, n,  , P, i, c, k, l, e, s",7.822435897435897,0,0
867,7.5,Best in Show,PG-13,Comedy,90,"F, r, e, d,  , W, i, l, l, a, r, d, ,,  , E, u, g, e, n, e,  , L, e, v, y, ,,  , C, a, t, h, e, r, i, n, e,  , O, ', H, a, r, a",7.822435897435897,0,0
357,8.0,Aladdin,G,Animation,90,"S, c, o, t, t,  , W, e, i, n, g, e, r, ,,  , R, o, b, i, n,  , W, i, l, l, i, a, m, s, ,,  , L, i, n, d, a,  , L, a, r, k, i, n",7.914516129032258,0,0
443,7.9,Shrek,PG,Animation,90,"M, i, k, e,  , M, y, e, r, s, ,,  , E, d, d, i, e,  , M, u, r, p, h, y, ,,  , C, a, m, e, r, o, n,  , D, i, a, z",7.914516129032258,0,0
971,7.4,Death at a Funeral,R,Comedy,90,"M, a, t, t, h, e, w,  , M, a, c, f, a, d, y, e, n, ,,  , P, e, t, e, r,  , D, i, n, k, l, a, g, e, ,,  , E, w, e, n,  , B, r, e, m, n, e, r",7.822435897435897,0,0
590,7.7,Flipped,PG,Comedy,90,"M, a, d, e, l, i, n, e,  , C, a, r, r, o, l, l, ,,  , C, a, l, l, a, n,  , M, c, A, u, l, i, f, f, e, ,,  , R, e, b, e, c, c, a,  , D, e,  , M, o, r, n, a, y",7.822435897435897,0,0
607,7.7,Paprika,R,Animation,90,"M, e, g, u, m, i,  , H, a, y, a, s, h, i, b, a, r, a, ,,  , T, ô, r, u,  , E, m, o, r, i, ,,  , K, a, t, s, u, n, o, s, u, k, e,  , H, o, r, i",7.914516129032258,0,0
384,8.0,Breathless,UNRATED,Crime,90,"J, e, a, n, -, P, a, u, l,  , B, e, l, m, o, n, d, o, ,,  , J, e, a, n,  , S, e, b, e, r, g, ,,  , D, a, n, i, e, l,  , B, o, u, l, a, n, g, e, r",7.916935483870968,0,0
61,8.5,Grave of the Fireflies,UNRATED,Animation,89,"T, s, u, t, o, m, u,  , T, a, t, s, u, m, i, ,,  , A, y, a, n, o,  , S, h, i, r, a, i, s, h, i, ,,  , A, k, e, m, i,  , Y, a, m, a, g, u, c, h, i",7.914516129032258,0,0
947,7.4,Eraserhead,UNRATED,Drama,89,"J, a, c, k,  , N, a, n, c, e, ,,  , C, h, a, r, l, o, t, t, e,  , S, t, e, w, a, r, t, ,,  , A, l, l, e, n,  , J, o, s, e, p, h",7.902517985611511,0,0
55,8.5,The Lion King,G,Animation,89,"M, a, t, t, h, e, w,  , B, r, o, d, e, r, i, c, k, ,,  , J, e, r, e, m, y,  , I, r, o, n, s, ,,  , J, a, m, e, s,  , E, a, r, l,  , J, o, n, e, s",7.914516129032258,0,0
631,7.7,Show Me Love,UNRATED,Comedy,89,"A, l, e, x, a, n, d, r, a,  , D, a, h, l, s, t, r, ö, m, ,,  , R, e, b, e, c, k, a,  , L, i, l, j, e, b, e, r, g, ,,  , E, r, i, c, a,  , C, a, r, l, s, o, n",7.822435897435897,0,0
206,8.1,Stand by Me,R,Adventure,89,"W, i, l,  , W, h, e, a, t, o, n, ,,  , R, i, v, e, r,  , P, h, o, e, n, i, x, ,,  , C, o, r, e, y,  , F, e, l, d, m, a, n",7.933333333333334,0,0
783,7.6,Tucker and Dale vs. Evil,R,Comedy,89,"T, y, l, e, r,  , L, a, b, i, n, e, ,,  , A, l, a, n,  , T, u, d, y, k, ,,  , K, a, t, r, i, n, a,  , B, o, w, d, e, n",7.822435897435897,0,0
480,7.8,Office Space,R,Comedy,89,"R, o, n,  , L, i, v, i, n, g, s, t, o, n, ,,  , J, e, n, n, i, f, e, r,  , A, n, i, s, t, o, n, ,,  , D, a, v, i, d,  , H, e, r, m, a, n",7.822435897435897,0,0
614,7.7,The Station Agent,R,Comedy,89,"P, e, t, e, r,  , D, i, n, k, l, a, g, e, ,,  , P, a, t, r, i, c, i, a,  , C, l, a, r, k, s, o, n, ,,  , B, o, b, b, y,  , C, a, n, n, a, v, a, l, e",7.822435897435897,0,0
524,7.8,Airplane!,PG,Comedy,88,"R, o, b, e, r, t,  , H, a, y, s, ,,  , J, u, l, i, e,  , H, a, g, e, r, t, y, ,,  , L, e, s, l, i, e,  , N, i, e, l, s, e, n",7.822435897435897,0,0
210,8.1,Laura,APPROVED,Film-Noir,88,"G, e, n, e,  , T, i, e, r, n, e, y, ,,  , D, a, n, a,  , A, n, d, r, e, w, s, ,,  , C, l, i, f, t, o, n,  , W, e, b, b",8.033333333333333,0,0
844,7.5,Pinocchio,APPROVED,Animation,88,"D, i, c, k, i, e,  , J, o, n, e, s, ,,  , C, h, r, i, s, t, i, a, n,  , R, u, b, ,,  , M, e, l,  , B, l, a, n, c",7.914516129032258,0,0
98,8.4,Rashomon,UNRATED,Crime,88,"T, o, s, h, i, r, ô,  , M, i, f, u, n, e, ,,  , M, a, c, h, i, k, o,  , K, y, ô, ,,  , M, a, s, a, y, u, k, i,  , M, o, r, i",7.916935483870968,0,0
615,7.7,Zombieland,R,Comedy,88,"J, e, s, s, e,  , E, i, s, e, n, b, e, r, g, ,,  , E, m, m, a,  , S, t, o, n, e, ,,  , W, o, o, d, y,  , H, a, r, r, e, l, s, o, n",7.822435897435897,0,0
225,8.1,3-Iron,R,Crime,88,"S, e, u, n, g, -, y, e, o, n,  , L, e, e, ,,  , H, y, u, n, -, k, y, o, o, n,  , L, e, e, ,,  , H, y, u, k, -, h, o,  , K, w, o, n",7.916935483870968,0,0
882,7.5,Mulan,G,Animation,88,"M, i, n, g, -, N, a,  , W, e, n, ,,  , E, d, d, i, e,  , M, u, r, p, h, y, ,,  , B, D,  , W, o, n, g",7.914516129032258,0,0
641,7.7,The Producers,PG,Comedy,88,"Z, e, r, o,  , M, o, s, t, e, l, ,,  , G, e, n, e,  , W, i, l, d, e, r, ,,  , D, i, c, k,  , S, h, a, w, n",7.822435897435897,0,0
656,7.7,Snow White and the Seven Dwarfs,APPROVED,Animation,88,"A, d, r, i, a, n, a,  , C, a, s, e, l, o, t, t, i, ,,  , H, a, r, r, y,  , S, t, o, c, k, w, e, l, l, ,,  , L, u, c, i, l, l, e,  , L, a,  , V, e, r, n, e",7.914516129032258,0,0
58,8.5,Paths of Glory,APPROVED,Drama,88,"K, i, r, k,  , D, o, u, g, l, a, s, ,,  , R, a, l, p, h,  , M, e, e, k, e, r, ,,  , A, d, o, l, p, h, e,  , M, e, n, j, o, u",7.902517985611511,0,0
688,7.7,The Wicker Man,R,Horror,88,"E, d, w, a, r, d,  , W, o, o, d, w, a, r, d, ,,  , C, h, r, i, s, t, o, p, h, e, r,  , L, e, e, ,,  , D, i, a, n, e,  , C, i, l, e, n, t, o",7.806896551724138,0,0
966,7.4,The Simpsons Movie,PG-13,Animation,87,"D, a, n,  , C, a, s, t, e, l, l, a, n, e, t, a, ,,  , J, u, l, i, e,  , K, a, v, n, e, r, ,,  , N, a, n, c, y,  , C, a, r, t, w, r, i, g, h, t",7.914516129032258,0,0
29,8.6,City Lights,PASSED,Comedy,87,"C, h, a, r, l, e, s,  , C, h, a, p, l, i, n, ,,  , V, i, r, g, i, n, i, a,  , C, h, e, r, r, i, l, l, ,,  , F, l, o, r, e, n, c, e,  , L, e, e",7.822435897435897,0,0
512,7.8,Fantastic Mr. Fox,PG,Animation,87,"G, e, o, r, g, e,  , C, l, o, o, n, e, y, ,,  , M, e, r, y, l,  , S, t, r, e, e, p, ,,  , B, i, l, l,  , M, u, r, r, a, y",7.914516129032258,0,0
612,7.7,A Hard Day's Night,APPROVED,Comedy,87,"J, o, h, n,  , L, e, n, n, o, n, ,,  , P, a, u, l,  , M, c, C, a, r, t, n, e, y, ,,  , G, e, o, r, g, e,  , H, a, r, r, i, s, o, n",7.822435897435897,0,0
35,8.6,Modern Times,G,Comedy,87,"C, h, a, r, l, e, s,  , C, h, a, p, l, i, n, ,,  , P, a, u, l, e, t, t, e,  , G, o, d, d, a, r, d, ,,  , H, e, n, r, y,  , B, e, r, g, m, a, n",7.822435897435897,0,0
948,7.4,Frances Ha,R,Comedy,86,"G, r, e, t, a,  , G, e, r, w, i, g, ,,  , M, i, c, k, e, y,  , S, u, m, n, e, r, ,,  , A, d, a, m,  , D, r, i, v, e, r",7.822435897435897,0,0
386,8.0,The Iron Giant,PG,Animation,86,"E, l, i,  , M, a, r, i, e, n, t, h, a, l, ,,  , H, a, r, r, y,  , C, o, n, n, i, c, k,  , J, r, ., ,,  , J, e, n, n, i, f, e, r,  , A, n, i, s, t, o, n",7.914516129032258,0,0
467,7.9,The 39 Steps,UNRATED,Mystery,86,"R, o, b, e, r, t,  , D, o, n, a, t, ,,  , M, a, d, e, l, e, i, n, e,  , C, a, r, r, o, l, l, ,,  , L, u, c, i, e,  , M, a, n, n, h, e, i, m",7.975,0,0
131,8.3,My Neighbor Totoro,G,Animation,86,"H, i, t, o, s, h, i,  , T, a, k, a, g, i, ,,  , N, o, r, i, k, o,  , H, i, d, a, k, a, ,,  , C, h, i, k, a,  , S, a, k, a, m, o, t, o",7.914516129032258,0,0
668,7.7,The Muppet Christmas Carol,G,Comedy,85,"M, i, c, h, a, e, l,  , C, a, i, n, e, ,,  , D, a, v, e,  , G, o, e, l, z, ,,  , S, t, e, v, e,  , W, h, i, t, m, i, r, e",7.822435897435897,0,0
402,7.9,Once,R,Drama,85,"G, l, e, n,  , H, a, n, s, a, r, d, ,,  , M, a, r, k, é, t, a,  , I, r, g, l, o, v, á, ,,  , H, u, g, h,  , W, a, l, s, h",7.902517985611511,0,0
820,7.6,The Curse of the Were-Rabbit,G,Animation,85,"P, e, t, e, r,  , S, a, l, l, i, s, ,,  , H, e, l, e, n, a,  , B, o, n, h, a, m,  , C, a, r, t, e, r, ,,  , R, a, l, p, h,  , F, i, e, n, n, e, s",7.914516129032258,0,0
703,7.6,Dracula,APPROVED,Horror,85,"B, e, l, a,  , L, u, g, o, s, i, ,,  , H, e, l, e, n,  , C, h, a, n, d, l, e, r, ,,  , D, a, v, i, d,  , M, a, n, n, e, r, s",7.806896551724138,0,0
892,7.5,Fruitvale Station,R,Biography,85,"M, i, c, h, a, e, l,  , B, .,  , J, o, r, d, a, n, ,,  , M, e, l, o, n, i, e,  , D, i, a, z, ,,  , O, c, t, a, v, i, a,  , S, p, e, n, c, e, r",7.862337662337662,0,0
796,7.6,The Evil Dead,NC-17,Horror,85,"B, r, u, c, e,  , C, a, m, p, b, e, l, l, ,,  , E, l, l, e, n,  , S, a, n, d, w, e, i, s, s, ,,  , R, i, c, h, a, r, d,  , D, e, M, a, n, i, n, c, o, r",7.806896551724138,0,0
236,8.1,High Noon,PG,Western,85,"G, a, r, y,  , C, o, o, p, e, r, ,,  , G, r, a, c, e,  , K, e, l, l, y, ,,  , T, h, o, m, a, s,  , M, i, t, c, h, e, l, l",8.255555555555555,0,0
735,7.6,The Naked Gun: From the Files of Police Squad!,PG-13,Comedy,85,"L, e, s, l, i, e,  , N, i, e, l, s, e, n, ,,  , P, r, i, s, c, i, l, l, a,  , P, r, e, s, l, e, y, ,,  , O, ., J, .,  , S, i, m, p, s, o, n",7.822435897435897,0,0
272,8.1,The Killing,APPROVED,Crime,85,"S, t, e, r, l, i, n, g,  , H, a, y, d, e, n, ,,  , C, o, l, e, e, n,  , G, r, a, y, ,,  , V, i, n, c, e,  , E, d, w, a, r, d, s",7.916935483870968,0,0
294,8.1,Beauty and the Beast,G,Animation,84,"P, a, i, g, e,  , O, ', H, a, r, a, ,,  , R, o, b, b, y,  , B, e, n, s, o, n, ,,  , R, i, c, h, a, r, d,  , W, h, i, t, e",7.914516129032258,0,0
486,7.8,Evil Dead II,X,Comedy,84,"B, r, u, c, e,  , C, a, m, p, b, e, l, l, ,,  , S, a, r, a, h,  , B, e, r, r, y, ,,  , D, a, n,  , H, i, c, k, s",7.822435897435897,0,0
886,7.5,Pi,R,Drama,84,"S, e, a, n,  , G, u, l, l, e, t, t, e, ,,  , M, a, r, k,  , M, a, r, g, o, l, i, s, ,,  , B, e, n,  , S, h, e, n, k, m, a, n",7.902517985611511,0,0
343,8.0,Ghost in the Shell,NOT RATED,Animation,83,"A, t, s, u, k, o,  , T, a, n, a, k, a, ,,  , I, e, m, a, s, a,  , K, a, y, u, m, i, ,,  , A, k, i, o,  , Ô, t, s, u, k, a",7.914516129032258,0,0
759,7.6,Robin Hood,G,Animation,83,"B, r, i, a, n,  , B, e, d, f, o, r, d, ,,  , P, h, i, l,  , H, a, r, r, i, s, ,,  , R, o, g, e, r,  , M, i, l, l, e, r",7.914516129032258,0,0
881,7.5,The Texas Chain Saw Massacre,R,Horror,83,"M, a, r, i, l, y, n,  , B, u, r, n, s, ,,  , E, d, w, i, n,  , N, e, a, l, ,,  , A, l, l, e, n,  , D, a, n, z, i, g, e, r",7.806896551724138,0,0
766,7.6,The Little Mermaid,G,Animation,83,"J, o, d, i,  , B, e, n, s, o, n, ,,  , S, a, m, u, e, l,  , E, .,  , W, r, i, g, h, t, ,,  , R, e, n, e,  , A, u, b, e, r, j, o, n, o, i, s",7.914516129032258,0,0
174,8.2,Persona,NOT RATED,Drama,83,"B, i, b, i,  , A, n, d, e, r, s, s, o, n, ,,  , L, i, v,  , U, l, l, m, a, n, n, ,,  , M, a, r, g, a, r, e, t, h, a,  , K, r, o, o, k",7.902517985611511,0,0
306,8.0,This Is Spinal Tap,R,Comedy,82,"R, o, b,  , R, e, i, n, e, r, ,,  , M, i, c, h, a, e, l,  , M, c, K, e, a, n, ,,  , C, h, r, i, s, t, o, p, h, e, r,  , G, u, e, s, t",7.822435897435897,0,0
595,7.7,The Purple Rose of Cairo,PG,Comedy,82,"M, i, a,  , F, a, r, r, o, w, ,,  , J, e, f, f,  , D, a, n, i, e, l, s, ,,  , D, a, n, n, y,  , A, i, e, l, l, o",7.822435897435897,0,0
